Item_Id,Item_Visibility,Store_Id,Item_Store_Sales
OCT40,0.132111921,STR010,243.6828
NCI06,0.083547515,STR019,359532
TSH58,0.103731617,STR035,4242.4776
FDJ02,0.025309134,STR017,2354.2688
JCK21,0.0258457,STR018,2458.1336
BLS57,0.054223942,STR035,2127231
JNS26,0.075791641,STR027,8388.4142
FDZ21,0.03928284,STR049,2799689
FDG21,0.145591438,STR027,1797.66
BJK26,0.046824729,STR018,2460.7968
SKT39,0.159062948,STR013,2700.4848
FDQ24,0.073966786,STR018,4026.7584
SKT41,0.117574554,STR017,1301639
NCO14,0.049617765,STR010,44.6086
BST05,0.032296886,STR027,5394.9774
DRS52,0.037340835,STR027,3946.8624
FDL36,0.075707087,STR027,1438128
PRK04,0.146635206,STR035,3652.5788
NCC18,0.177545624,STR049,3621.2862
BLS01,0.072693696,STR018,529311
HDJ02,0.146701312,STR010,1314955
JNS15,0.146999264,STR017,2804.3496
SKT34,0.173109453,STR045,3894.93
SWT10,0.124410284,STR017,388.1614
NCF19,0.035079516,STR013,583.2408
BST17,0.054763518,STR017,3476.1418
FDJ08,0.111122936,STR018,3630.6074
NCN53,0.030330202,STR013,388.1614
SKT16,0,STR046,1298.31
COT15,0.008601441,STR018,1404.1722
FDQ23,0.024407061,STR027,1948.1308
DRF37,0.084262458,STR013,3418883
BLS40,0.08644044,STR035,2153.1972
BLS24,0.112718928,STR027,1310.2944
BJK16,0.086619573,STR017,3251.7672
OCT27,0.058437653,STR049,1150.5024
HDJ52,0,STR017,980.0576
NCH55,0.034504414,STR027,2783044
NCH18,0.044652785,STR035,1228401
SHR01,0.019184026,STR013,591.2304
NCO14,0.029638267,STR035,133.8258
DRG39,0.042180995,STR046,578.5802
DRK13,0.11507174,STR013,3769.7596
FDD41,0.087437069,STR045,1672.4896
FDQ19,0.014295564,STR027,12117.56
SWT58,0.073251428,STR010,549285
FDK40,0.021743592,STR027,6574775
FDI52,0.10527024,STR017,490.0288
FDT28,0.063513272,STR013,2106.5912
OCT52,0.044151435,STR017,866.8716
FDZ38,0.008001018,STR046,2759.0752
BJK12,0.0828941,STR017,1921.4988
NCE06,0.091042211,STR027,2588.6304
COT45,0.038011783,STR049,703.0848
LGS18,0.042296724,STR045,3751783
NCE54,0.02695441,STR045,1504708
FDB50,0.153930108,STR045,2648.5524
FDZ20,0.034376537,STR045,6358.39
FDB11,0.060971431,STR045,4725.8484
TCT22,0,STR013,3199.8348
HDJ48,0.023831558,STR018,1948.1308
NCP30,0.032762495,STR035,1257.0304
FDD08,0.035347676,STR035,531.3084
NCG42,0.041291929,STR049,1038648
NCT30,0.080747059,STR017,850.8924
FDT37,0.035240817,STR013,5355.0294
TCT04,0.005557062,STR049,2924.1936
NCH30,0.067154053,STR046,1245046
DRG37,0.019362306,STR013,1713.7692
PRK13,0.124506117,STR046,3709.8376
FDQ47,0.168871496,STR018,670.4606
HDJ26,0.030504756,STR035,3599.3148
FDB14,0.103142373,STR018,652484
JNS45,0.078872251,STR019,1126.5336
PNT23,0.082120687,STR018,5645984
LGS29,0.069487587,STR013,3974826
FDK33,0.011180843,STR027,4261.12
DRS24,0.037315469,STR027,1992.7394
PNT08,0.037835765,STR017,2334.9606
FDB45,0.021312043,STR013,2299.6732
DRS32,0.094218363,STR013,1202.4348
BLS21,0.076841095,STR035,2900.2248
OCT56,0.063805139,STR035,810.9444
FDQ07,0.087542757,STR049,6189.2768
TCT58,0.028871235,STR027,2057.9878
FDK36,0.00720931,STR013,1069.2748
NCG18,0.02286663,STR027,2768.3964
FDQ26,0.067543727,STR027,2073967
DRL47,0.038549197,STR027,1006.6896
SHT11,0,STR017,1323.6104
FDB41,0.097709541,STR018,614.5334
NCA06,0.143283608,STR046,183095
NCZ41,0.064551885,STR045,2127.8968
CRD54,0.029173031,STR017,1444786
FDM34,0.067120954,STR027,3279065
FDL57,0.067020992,STR013,5424.9384
CRD30,0.026826919,STR013,1859.5794
OCT17,0.01665334,STR046,2055.3246
FDD57,0.022395357,STR035,1332.9316
SKT58,0.042113173,STR018,878856
SWT47,0.034604343,STR046,2514.0608
SKT50,0.136774734,STR045,1428141
LGS53,0.089343433,STR027,6021.4952
HDJ13,0.030250132,STR018,612536
JCK44,0.079698503,STR035,1537998
OCT60,0.141360118,STR019,392822
PNT02,0.036933417,STR010,222.3772
FDK48,0.037449987,STR027,2783.7098
COT24,0.294948897,STR010,792302
BST20,0.005525913,STR013,2376906
FDM04,0.04712061,STR046,768999
NCH07,0.162248011,STR019,316.9208
DRP35,0.090867297,STR046,3962.8416
COT11,0.030264897,STR046,6723.2484
NCM30,0.067295406,STR046,701.7532
DRF27,0.02827966,STR027,1071938
NCR18,0.020388413,STR027,767.0016
PRK48,0.027644732,STR027,3159.8868
COT32,0.120731024,STR049,652484
NCP05,0.025429614,STR017,2884.2456
BJK44,0.059438787,STR027,4828.3816
SWT56,0.074059474,STR046,3520.0846
BST46,0.015693328,STR027,906.8196
FDQ09,0.057850699,STR027,4376.9692
VST54,0.050011058,STR013,639168
NCV18,0.105225964,STR035,3162.55
NCG55,0.039207025,STR049,2633.9048
JNS14,0.044489064,STR035,1054.6272
FDT31,0.012437935,STR013,3781744
DRD12,0.077350112,STR045,638.5022
FDZ40,0.040346436,STR018,593.2278
JSP11,0.057585723,STR010,115.1834
JCK23,0.03565903,STR045,1959.4494
HDJ02,0.087629354,STR035,1840937
FDM03,0,STR046,750.3566
BJK35,0.154228739,STR049,750.3566
DRM37,0.096943078,STR017,7685.9952
NCV41,0.017065268,STR049,1768.3648
NCK53,0,STR027,3472147
DRS23,0.082178616,STR045,540.6296
DRS12,0.035542581,STR013,1596.5884
FDG44,0.102171627,STR035,1024.6662
FDJ36,0.128235818,STR035,205.0664
SWT55,0.0552059,STR046,6096.0648
DRG13,0.037337632,STR018,3289052
CRD06,0.099242622,STR013,699.09
DRS22,0.030143704,STR027,6207.9192
FDD33,0.108412059,STR045,3950.1914
FDG24,0.014628382,STR035,1331.6
BST05,0.032454046,STR046,3062.0142
FDZ12,0.102978817,STR046,4294.41
SWT37,0.105498192,STR010,399.48
BST44,0.171355643,STR035,739038
PRK52,0.009585169,STR019,101.2016
COT39,0.137926458,STR018,4042.7376
FDI32,0,STR045,2764.4016
JNS28,0,STR017,339558
NCP53,0.033076388,STR017,3089.9778
NCN43,0.006770252,STR049,1231.73
NCI31,0.142393355,STR019,109857
FDK55,0.025813943,STR045,892172
SKT17,0.015548178,STR017,5049.4272
JNS28,0.159698192,STR035,1018674
HDJ26,0.030634813,STR018,2540.6928
NCU06,0.074522745,STR049,3215814
JNS16,0.145200948,STR019,135.8232
HDJ31,0.043651198,STR045,3089.9778
DRE37,0.094366079,STR049,2836308
OCT33,0.121702394,STR035,703.0848
TSH46,0.117613212,STR035,2527.3768
JCK12,0.045258247,STR035,282.2992
FDJ09,0.058485617,STR049,679116
LGS54,0.00994477,STR027,6528169
FDJ33,0.087894475,STR027,2586633
BJK32,0.113953562,STR010,790.9704
BLS24,0.198316649,STR019,272978
SWT21,0.084949955,STR035,1091912
SKT57,0.054549098,STR013,1158492
NCZ06,0.094545236,STR018,5327.0658
HDJ56,0.062359467,STR013,4288.4178
NCH07,0.092811105,STR049,4119.9704
PRK44,0.156679617,STR018,4566.7222
HDJ33,0.09735225,STR049,1750.3882
FDZ48,0.076113671,STR045,1006.6896
HDJ48,0.023783007,STR045,1435.4648
FDK16,0.114771298,STR027,3903.5854
FDT16,0.048662357,STR046,4685.9004
SKT26,0.211539389,STR010,111.1886
SHT47,0.044430561,STR018,2596.62
FDQ04,0.141860161,STR010,41.2796
BLS40,0,STR046,1999.3974
PRK39,0.022441883,STR013,2707.1428
SKT11,0.142370445,STR018,1427.4752
FDQ39,0.13564792,STR010,191.0846
FDB33,0.014602837,STR049,3819.0288
TCT27,0.28701714,STR010,47.9376
FDM44,0.031112643,STR045,1444786
FDT32,0.065621523,STR035,5275.7992
SHR13,0.032573725,STR018,985384
NCO07,0.009776268,STR046,1065.28
FDJ16,0.115353642,STR018,926.7936
FDB22,0.110901004,STR027,2768.3964
LGS30,0.093214866,STR045,2841.6344
FDQ59,0,STR027,3020.0688
FDI38,0.014649641,STR049,5797.7864
PNT52,0.07603021,STR035,4012.7766
FDT15,0.042855388,STR018,2929.52
PNT52,0.133144259,STR019,191.0846
PRK60,0.032580705,STR018,2157192
FDK52,0,STR018,4965.5364
TSH04,0.066865326,STR045,2848.9582
NCQ53,0.018943666,STR045,6145334
BLS28,0.030371121,STR018,1960781
TCT12,0.132630345,STR019,790.9704
FDT03,0.01001904,STR045,367.5216
HDJ57,0.121254236,STR046,1821.6288
OCT56,0.063764099,STR013,1737738
DRM23,0.136286138,STR018,2241.7486
FDZ07,0.164391573,STR019,61.9194
FDK40,0.02189371,STR045,3681874
TCT04,0,STR046,2802.3522
DRL37,0,STR017,649155
FDT26,0.067624438,STR027,1078596
FDT24,0.186236236,STR045,1390.1904
SWT57,0.047037323,STR027,2624.5836
TSH55,0.099780431,STR019,447.4176
NCN05,0.014488997,STR045,2929.52
PNT58,0.04200648,STR045,1665.8316
SWT47,0.034575546,STR013,1571288
NCH54,0.072965144,STR018,1917504
NCH42,0.036530411,STR035,3904917
OCT56,0.063946629,STR045,2316984
FDQ48,0.034551415,STR018,685.1082
BLS20,0.026329989,STR017,3705.8428
TSH15,0.016009057,STR013,6474.2392
PRK48,0.048637888,STR019,150.4708
DRS02,0.037852995,STR018,3629.9416
BLS03,0.015016891,STR027,6759.2016
BJK57,0.059160135,STR017,2045.3376
DRM37,0.096379585,STR035,4729.8432
CRD54,0.029008944,STR046,866.8716
NCQ42,0.039078047,STR027,3179195
DRS49,0.082536604,STR035,2149.2024
JSP03,0.0226848,STR013,4604.6728
FDD14,0.170152831,STR045,2581.9724
BLS02,0.073827748,STR046,2484.7656
FDQ45,0.010864186,STR027,5329.0632
SWT56,0.07436116,STR018,4141276
BST51,0.168901843,STR019,44.6086
FDT47,0.02455854,STR045,2332.9632
FDM22,0.041949832,STR035,1118544
FDB27,0.055502454,STR045,1576.6144
BST02,0.120663214,STR027,2910.2118
FDD38,0.00819018,STR035,2852.2872
BJK34,0.014098693,STR017,3372.9428
JCK15,0,STR010,1281665
NCI29,0.032806066,STR017,2127231
TCT27,0.172446822,STR017,767.0016
CRD55,0.024213354,STR027,293.6178
TCT37,0,STR046,1038648
TSH01,0.054685839,STR017,1581.9408
PRK13,0.124758619,STR045,3444.8492
FDK55,0.02586664,STR018,1695.1268
PNT36,0.121563385,STR035,545.2902
DRK49,0.035999599,STR049,162.4552
DRM23,0,STR027,6207.9192
OCT47,0.21561193,STR010,97.2068
FDZ21,0.039381633,STR018,675787
FDI57,0.054331235,STR017,4532.7664
FDK26,0.056338482,STR019,1304968
FDQ36,0.161516894,STR035,447.4176
FDJ58,0.184359831,STR019,858882
FDD45,0.116484721,STR045,1134.5232
FDG50,0.015302764,STR045,2189.1504
COT36,0.136417078,STR019,179766
NCW42,0.058707159,STR018,3094.6384
NCH18,0.074753743,STR010,982.7208
HDJ59,0.031251369,STR027,1018.0082
NCO42,0.024705597,STR045,1603.9122
FDM45,0.088693595,STR017,2181.1608
NCV29,0.038235337,STR010,711.0744
FDT08,0.048980156,STR027,2996.1
NCQ43,0.194874778,STR019,218.3824
NCA54,0.036611104,STR013,3247.7724
DRS55,0,STR035,6723.2484
FDI10,0.07802465,STR027,3448844
LGS53,0.157190017,STR019,316.9208
FDZ35,0.022170592,STR027,3199169
BJK10,0.156797787,STR013,3972.8286
COT38,0.07325106,STR017,778986
HDJ45,0.026289984,STR017,3815034
SKT40,0.065328932,STR018,1791.6678
NCO54,0.014296484,STR049,1436.7964
FDQ14,0.062038986,STR018,1797.66
FDM10,0.075908374,STR013,3846.9924
DRK23,0.072383777,STR017,7084112
NCR17,0.024363026,STR013,2085.2856
FDG31,0.066351687,STR019,193.7478
OCT02,0.020823289,STR045,996.0368
SWP37,0.041851756,STR017,3124.5994
SHR36,0.045239326,STR017,4377635
FDB56,0.074778547,STR045,3567.3564
NCK54,0.029583249,STR045,1048635
NCQ17,0,STR013,2816334
FDM13,0.063432676,STR018,524.6504
FDT44,0.103406065,STR018,1178466
COT28,0.126585095,STR019,120.5098
NCK07,0.04896208,STR017,3946.8624
NCP05,0.025286583,STR046,1366.2216
SWT11,0.106752081,STR046,1090.5804
PRK52,0.005485618,STR045,607.2096
FDB14,0.102932246,STR045,1304968
NCY06,0.060888514,STR027,1565.9616
PRK45,0.029662795,STR017,2328.9684
DRF23,0,STR046,1221.0772
FDD33,0,STR027,6970926
NCA53,0.009918699,STR018,777.6544
SKT46,0.116520447,STR035,2950.8256
NCW41,0.015447454,STR035,3961.51
FDZ39,0.018098194,STR018,309597
BST51,0.097012989,STR017,758.3462
FDG32,0.17514326,STR027,9562.2196
NCK07,0.048785427,STR045,1644526
NCQ41,0.019476708,STR035,3901588
FDL36,0.076229769,STR045,1617894
FDQ26,0,STR049,711.0744
PNT02,0.022190488,STR017,3335658
JNS59,0,STR018,3265749
FDZ33,0,STR010,739038
NCT41,0.05610384,STR045,2580.6408
FDB17,0.061381589,STR010,181.0976
BLS44,0.022795611,STR046,1597.92
BST45,0.040323731,STR013,4656.6052
FDG47,0.070012633,STR017,2885.5772
NCP02,0.044591774,STR027,2192.4794
DRS02,0.037699423,STR046,3880.2824
NCM53,0.052040915,STR046,2024032
FDD47,0.142292265,STR013,3238.4512
BST28,0.132521929,STR035,4146.6024
JNS12,0.061122656,STR018,2463.46
BST36,0.041942549,STR018,2293.0152
TCT45,0.035506142,STR046,3301.7022
JCK28,0.080573371,STR013,3914904
OCT33,0.121972274,STR045,703.0848
COT44,0.087436672,STR035,663.1368
PNT07,0.136119549,STR019,190.4188
FDJ45,0.073396761,STR035,830.9184
PRK59,0.073468631,STR010,329571
TCT34,0.075132353,STR013,2365.5874
NCL06,0.120624771,STR010,523.3188
PNT37,0.110888167,STR010,1094.5752
NCM53,0.052252908,STR018,1704448
DRG25,0.019046089,STR035,2237088
DRE25,0.073397129,STR049,2609936
FDZ45,0.067011609,STR045,2182.4924
NCV53,0.031490111,STR010,719064
PNT55,0.132621594,STR018,3781744
PRK47,0,STR027,1845.5976
DRG27,0.105110692,STR046,690.4346
TSH02,0.02976887,STR049,1300.3074
BJK45,0.012229464,STR045,1406.1696
FDZ58,0.052176861,STR046,857.5504
NCH30,0.06725846,STR049,2490092
BLS03,0.025257508,STR010,751.0224
OCT12,0.085085743,STR049,1065.28
NCH54,0.12163321,STR010,159792
SWP01,0.098102581,STR045,4344345
SWT01,0.024047319,STR027,1980755
FDD34,0.01596609,STR017,1794331
SKT53,0.008792907,STR027,2956152
COT28,0.072238195,STR013,1687.1372
SHT51,0.08849163,STR017,7602.1044
FDD14,0.170500183,STR018,1659.8394
DRS35,0.011134397,STR018,167.7816
NCH18,0.044730667,STR049,2456802
FDK20,0.04179272,STR017,1347.5792
HDJ47,0.054484461,STR046,1557972
FDG32,0.175849067,STR013,2001.3948
SKT20,0.024069113,STR018,559272
LGS29,0.06953231,STR035,6624.71
FDG53,0.045848263,STR035,2237088
JNS26,0.076160451,STR046,2731.1116
BST40,0.099704558,STR017,1300.3074
FDM02,0.073735058,STR046,1657.1762
TCT11,0.0931174,STR017,361.5294
FDB51,0.038446805,STR035,751.0224
FDQ03,0.078172471,STR045,3555372
DRK35,0.071992202,STR045,986.7156
FDZ32,0.038210084,STR045,946.7676
TCT38,0.0824812,STR013,2492.7552
DRM11,0.066069578,STR046,4165.2448
PRK36,0.046848322,STR013,3844995
COT52,0.077164595,STR046,2566659
TSH04,0.066833743,STR049,2330.9658
NCE31,0.185596553,STR018,69.2432
SKT33,0.068925304,STR035,2759.0752
PRK33,0.12367891,STR045,885514
NCJ05,0.046348967,STR017,1677.1502
BLS51,0.021065311,STR017,6002.8528
FDZ10,0.077849833,STR019,506008
NCQ30,0.029236727,STR017,1340.2554
FDL09,0.127929521,STR013,3691.1952
TCT03,0.091560606,STR035,3831.0132
FDQ32,0.081605462,STR019,371.5164
FDI38,0.014626901,STR046,3520.0846
BST36,0.041837331,STR049,5077.3908
HDJ02,0.088002959,STR018,1840937
NCA17,0.04551031,STR045,894.8352
SHT25,0.150801606,STR049,1231.73
FDI26,0.03495749,STR045,2854.9504
FDT50,0.108458498,STR045,958752
PNT02,0.022155562,STR018,1000.6974
NCY05,0.055301055,STR017,317.5866
FDI50,0.030816999,STR013,3435528
DRS56,0.0711891,STR018,5772486
PRK32,0.029821648,STR017,1123.8704
FDT48,0.046142232,STR018,4761.8016
TCT57,0.089735804,STR045,2708.4744
FDL51,0.04745185,STR013,3001.4264
COT52,0.077150004,STR035,1882.2166
PRK57,0.181114059,STR019,429441
PNT22,0.018562604,STR046,1565.9616
FDB57,0.018789455,STR013,3113.2808
TSH04,0.066674465,STR013,5179924
FDM09,0.143831787,STR010,169779
NCQ38,0.023402893,STR019,213056
JCK52,0.070979698,STR018,1607907
DRK11,0.018847114,STR019,447.4176
BLS40,0.086945823,STR017,3691.1952
JNS58,0.121438886,STR049,1565.9616
DRA59,0,STR017,2406.2012
BST23,0.053288857,STR045,605878
FDI08,0.066431507,STR045,4233.1564
BST09,0.037824735,STR019,331.5684
FDG09,0.047936284,STR046,3942.8676
PRK57,0.103356186,STR013,1574617
DRS15,0.055067732,STR013,2375.5744
OCT56,0.063916425,STR049,2780.3808
FDM36,0.059063036,STR017,1379.5376
NCQ38,0.013442036,STR017,1065.28
DRE48,0.01724183,STR027,8868456
JCK33,0.089777214,STR017,5369.0112
FDI33,0.028418817,STR046,2097.9358
COT16,0.015108194,STR046,1165.15
DRS34,0.035780385,STR017,3645255
FDM22,0.073462632,STR019,53264
NCO07,0.009816092,STR018,3621952
SKT44,0.172946916,STR045,1821.6288
DRB48,0.024892129,STR049,589233
NCV29,0.022824491,STR013,3022.0662
BST28,0,STR013,5759.17
JCK49,0.069229076,STR045,386.8298
SWT59,0.051766042,STR045,441.4254
BLS60,0.095140088,STR035,2852.2872
SHR36,0.044976367,STR035,1225.7378
BST02,0.212293753,STR019,469389
NCU29,0.025354072,STR027,3661.9
NCQ17,0.195721125,STR010,312926
DRD12,0.077508015,STR018,1094.5752
JNS45,0.045009952,STR013,2440.8228
FDZ02,0.037962696,STR027,978726
DRS26,0.187443314,STR019,444.7544
BLS40,0.086384841,STR013,2153.1972
PNT19,0.158947217,STR027,5978.2182
FDD50,0.141615436,STR035,1860.2452
CRD18,0,STR046,1612.5676
TSH34,0.01484819,STR013,2077296
PNT33,0.026843265,STR045,1208427
FDD39,0.070154899,STR046,5193.24
PNT13,0.028765486,STR049,1274.3412
TSH39,0.012656359,STR027,1021.3372
BLS01,0,STR046,1235059
TCT04,0.005547386,STR035,1340.2554
JNS10,0,STR045,852224
VST30,0.02575512,STR045,3769.7596
FDB38,0.027214272,STR027,3515424
FDB22,0.111666665,STR045,1230.3984
LGS30,0.093026207,STR046,516.6608
FDK14,0.041189152,STR045,818934
SHT35,0.046584552,STR046,1272.3438
SWT19,0.097280981,STR017,5375.0034
SWT60,0.080922439,STR018,1278336
PRK01,0.017780986,STR045,1777686
NCT41,0.055979703,STR035,1062.6168
DRE27,0.132645493,STR035,1174.4712
HDJ45,0.026182758,STR049,5086712
FDB56,0,STR027,4693.89
PRK36,0.04688734,STR046,2966139
BJK59,0.071354774,STR049,2530.04
FDD11,0,STR035,2530.04
HDJ40,0.086320509,STR017,985384
TSH13,0.137539574,STR019,37.9506
PJB42,0.010467749,STR019,822263
FDJ46,0.044814962,STR035,4027.4242
OCT05,0.090913642,STR046,3243.7776
NCP50,0.020559846,STR046,1288.9888
BJK28,0.037681359,STR027,3859.6426
BLS60,0.095545715,STR018,4436.8912
FDD29,0.018395194,STR013,6088.0752
FDG58,0.087272074,STR017,2025.3636
JNS15,0.145464606,STR027,2596.62
JNS04,0.149890395,STR013,1257.0304
SHT23,0.041634206,STR013,3781744
TSH11,0.043029436,STR027,1701.7848
SWT16,0.06594351,STR045,4643955
NCA41,0.032637373,STR049,3463.4916
JCK36,0.091096531,STR013,2226.4352
FDK16,0.115307979,STR035,856.8846
FDD34,0.015873285,STR035,2773057
FDI56,0.156307983,STR010,91.2146
NCO18,0.024790707,STR017,3910.9092
FDB46,0.093746136,STR035,4869.6612
BLS38,0.092158377,STR045,3254.4304
DRS47,0.046469277,STR045,1340.2554
FDQ08,0.033144603,STR019,61.2536
PNT44,0.102901425,STR035,1435.4648
SWP23,0.170663661,STR045,1436.7964
SWT01,0.024213342,STR045,1281665
FDB05,0.08279545,STR027,4705.8744
PNT08,0.037622954,STR046,1334.2632
FDZ36,0.066155883,STR017,4660.6
FDI05,0.126869718,STR046,1128531
BJK24,0.025409912,STR049,1883.5482
FDZ48,0.076389281,STR017,1118544
DRL37,0.053113721,STR027,1211756
FDM10,0.07595723,STR035,1282.3308
JCK11,0.120986139,STR019,435.4332
FDQ04,0.084885375,STR049,701.7532
PNT49,0.139795569,STR018,910.8144
FDD35,0.02573918,STR027,3954852
OCT41,0.143591586,STR019,430.1068
COT34,0.029999653,STR045,2013.3792
FDL45,0.037901015,STR017,1877556
NCC19,0.096799953,STR013,4247804
HDJ10,0.048830264,STR027,2404.8696
NCV29,0.022879017,STR049,533.3058
SKT22,0.136314863,STR013,2703148
NCP42,0.016143389,STR045,2324.9736
PJB17,0.114246019,STR017,3029.39
NCO26,0.076975118,STR049,2664.5316
TCT45,0.06216667,STR019,683.1108
PNT34,0.01599013,STR049,4351.6688
JNS35,0.128728258,STR018,3412.8908
PRK55,0.080771137,STR027,4157.2552
PRK28,0.082568705,STR045,458.0704
FDK15,0.098395216,STR035,1488063
NCP17,0.027714371,STR046,830.9184
NCE42,0,STR018,2103.2622
TSH14,0.06528457,STR049,1904188
BJK57,0.102999154,STR019,170.4448
NCV54,0.057969482,STR019,474.0496
PNT10,0.016804724,STR010,649.8208
FDT58,0.086440911,STR017,1342.2528
SKT34,0.302478871,STR019,311.5944
TCT44,0.058663727,STR018,3249104
HDJ08,0.286344848,STR010,280.9676
FDK20,0.072762086,STR019,122.5072
JNS50,0.123264522,STR017,1108557
COT25,0.127647181,STR049,2097.27
PNT14,0.173206192,STR027,1078596
JCK27,0.119937231,STR018,2087283
FDB27,0.055379648,STR035,5321.0736
DRS26,0.107223632,STR049,2668.5264
NCQ50,0,STR035,3419.5488
NCL55,0.06464846,STR035,4807076
FDG28,0.049280292,STR046,3920.2304
COT31,0.028842332,STR027,1997.4
JCK27,0.118872194,STR027,5313084
PNT01,0.053924587,STR017,4379.6324
FDI08,0.066297055,STR046,2241.0828
DRE03,0.024264569,STR049,1607.2412
JNS26,0.076470697,STR018,2731.1116
DRM49,0.151827552,STR013,490.6946
FDI15,0.141325834,STR035,8479.6288
FDM15,0.057538034,STR045,1662.5026
OCT47,0.128791854,STR035,1944136
NCT54,0.119436131,STR013,1047.3034
DRN11,0.163310805,STR045,3628.61
TCT10,0.045878153,STR018,484.7024
TCT50,0.075322658,STR045,2519.3872
PRK26,0.149753132,STR010,784.9782
SKT14,0,STR018,545.2902
FDB17,0.036494521,STR027,5976.2208
DRD25,0.132183029,STR010,452744
JSP39,0.096592065,STR027,3112615
NCQ06,0.04188955,STR049,3315.0182
SWT11,0.106663245,STR013,4180.5582
NCT29,0.112249603,STR019,243.6828
PRK07,0.100322104,STR017,2049.3324
NCQ05,0.021602001,STR035,2708.4744
SKT35,0.123338082,STR018,1656.5104
TCT47,0.114085368,STR045,2388.2246
BST22,0.049498821,STR010,319584
TSH03,0.045425939,STR013,1895.5326
HDJ26,0.051068365,STR010,423.4488
FDZ26,0.144241314,STR049,3346.3108
FDQ24,0.073605395,STR013,6543.4824
FDT14,0.12770295,STR035,2516724
SWT04,0.041655865,STR045,335.5632
SKT48,0.015859294,STR046,2559.3352
SKT56,0.121497742,STR035,3355632
TCT19,0.046844194,STR049,1379.5376
FDT55,0,STR049,2998.0974
TSH45,0.155250377,STR013,2117244
PNT51,0.174450933,STR017,2708.4744
BJK56,0.199955274,STR010,724.3904
FDK45,0.033830011,STR013,1584604
DRN37,0.096217262,STR013,3342316
NCN26,0.028674471,STR035,3866.9664
TSH19,0.055213208,STR049,642497
NCR06,0.00676387,STR035,553.9456
FDJ48,0.094460314,STR010,247.0118
NCA05,0.025130632,STR046,2524.0478
JCK04,0.013812772,STR046,1022.6688
TSH47,0.116673795,STR046,3588662
FDI09,0,STR045,2636568
TCT24,0.245407386,STR019,93212
FDI36,0.062597392,STR018,5339.0502
SKT11,0.141674844,STR013,1605.9096
HDJ38,0.119361718,STR049,2563.33
BJK56,0.118883724,STR027,7425.0016
FDB44,0.016876708,STR027,6964.9338
FDI15,0.141352562,STR046,3179.8608
HDJ59,0.031397503,STR035,1388193
SWT34,0.072278769,STR018,1807647
SKT52,0.014497036,STR019,150.4708
NCW29,0.028838938,STR013,259662
PRK40,0.013951504,STR027,622523
FDI40,0.126114605,STR018,804.2864
BLS48,0.064938448,STR035,1561.9668
BLS46,0.144511119,STR013,2460.7968
FDB41,0.097294728,STR035,1039.9796
FDT55,0.043646901,STR035,3471.4812
FDI22,0.095746519,STR027,7317142
HDJ16,0.092413792,STR045,1844266
BLS33,0.123307177,STR049,283.6308
FDT57,0.019031184,STR035,4740496
FDZ31,0.112668963,STR027,5752512
DRM48,0.113072194,STR049,596.5568
NCL19,0.015708023,STR045,2576646
FDG50,0.015259084,STR013,729.7168
SWP25,0.014622625,STR045,1090.5804
FDB37,0.022829734,STR027,4566.7222
DRS59,0.020833091,STR017,1860.2452
NCR30,0.071103348,STR049,1416.8224
HDJ22,0.159720671,STR046,3595.32
FDB45,0.037345714,STR019,104.5306
SKT08,0.102949031,STR027,4753812
NCK53,0.062903297,STR010,595.2252
FDM27,0.158715731,STR049,1577946
FDG17,0.03598621,STR018,2687.8346
